s,sl,pl,0
http://geovistory.org/resource/i84910,Jacob Dirckse,has label,1
http://geovistory.org/resource/i84909,Jacob Janse,has type,1
http://geovistory.org/resource/i84909,Jacob Janse,has label,1
http://geovistory.org/resource/i84908,Jan Sijbrantse,has type,1
http://geovistory.org/resource/i84908,Jan Sijbrantse,has label,1
http://geovistory.org/resource/i84908,Jan Sijbrantse,has appellation for language,1
http://geovistory.org/resource/i84907,Jacob Wildschut,has type,1
http://geovistory.org/resource/i84907,Jacob Wildschut,has label,1
http://geovistory.org/resource/i84906,Harmen Jacobsen,has type,1
http://geovistory.org/resource/i84906,Harmen Jacobsen,has label,1
http://geovistory.org/resource/i84905,Frans van Santen,has label,1
http://geovistory.org/resource/i84911,Jacob Leenderse,has label,1
http://geovistory.org/resource/i84904,David Willemse,has type,1
http://geovistory.org/resource/i84904,David Willemse,has label,1
http://geovistory.org/resource/i84903,Aard Aardse,has type,1
http://geovistory.org/resource/i84903,Aard Aardse,has label,1
http://geovistory.org/resource/i84902,Adriaan Coomans,has type,1
http://geovistory.org/resource/i84902,Adriaan Coomans,has label,1
http://geovistory.org/resource/i84901,Willem Janse,has type,1
http://geovistory.org/resource/i84901,Willem Janse,has label,1
http://geovistory.org/resource/i84900,Pieter Bogaert,has type,1
http://geovistory.org/resource/i84900,Pieter Bogaert,has label,1
http://geovistory.org/resource/i84910,Jacob Dirckse,has type,1
http://geovistory.org/resource/i84911,Jacob Leenderse,has type,1
http://geovistory.org/resource/i84919,Jacobus de Bie,has label,1
http://geovistory.org/resource/i84916,Martinus Brunst,had as participant,1
http://geovistory.org/resource/i84919,Jacobus de Bie,has appellation for language,1
http://geovistory.org/resource/i84919,Jacobus de Bie,had as participant,1
http://geovistory.org/resource/i84918,Jacob de Haen,has type,1
http://geovistory.org/resource/i84918,Jacob de Haen,has label,1
http://geovistory.org/resource/i84918,Jacob de Haen,had as participant,1
http://geovistory.org/resource/i84917,Barent van Waninge,has type,1
http://geovistory.org/resource/i84917,Barent van Waninge,has label,1
http://geovistory.org/resource/i84917,Barent van Waninge,had as participant,1
http://geovistory.org/resource/i84916,Martinus Brunst,has type,1
http://geovistory.org/resource/i84916,Martinus Brunst,has label,1
http://geovistory.org/resource/i84915,Claas van der Staal,has type,1
http://geovistory.org/resource/i84912,Theodorus van Cleijnenbroek,had as participant,1
http://geovistory.org/resource/i84915,Claas van der Staal,has label,1
http://geovistory.org/resource/i84915,Claas van der Staal,had as participant,1
http://geovistory.org/resource/i84914,David Pieterse,has type,1
http://geovistory.org/resource/i84914,David Pieterse,has label,1
http://geovistory.org/resource/i84914,David Pieterse,had as participant,1
http://geovistory.org/resource/i84913,Pieter van der Wiele,has type,1
http://geovistory.org/resource/i84913,Pieter van der Wiele,has label,1
http://geovistory.org/resource/i84913,Pieter van der Wiele,had as participant,1
http://geovistory.org/resource/i84912,Theodorus van Cleijnenbroek,has type,1
http://geovistory.org/resource/i84912,Theodorus van Cleijnenbroek,has label,1
http://geovistory.org/resource/i85001,Pieter Buijs,has label,1
http://geovistory.org/resource/i85002,Pieter Crijsse,has label,1
http://geovistory.org/resource/i85143,Pieter de Meijer,had as participant,1
http://geovistory.org/resource/i85093,Daniel Been,had as participant,1
http://geovistory.org/resource/i85101,Gerrit Sijbrants Alverteert,had as participant,1
http://geovistory.org/resource/i85100,Simon Verhaege,has type,1
http://geovistory.org/resource/i85100,Simon Verhaege,has label,1
http://geovistory.org/resource/i85100,Simon Verhaege,had as participant,1
http://geovistory.org/resource/i85099,Robbert Charelse,has type,1
http://geovistory.org/resource/i85099,Robbert Charelse,has label,1
http://geovistory.org/resource/i85099,Robbert Charelse,had as participant,1
http://geovistory.org/resource/i85098,Frans Davidse,has type,1
http://geovistory.org/resource/i85098,Frans Davidse,has label,1
http://geovistory.org/resource/i85098,Frans Davidse,had as participant,1
http://geovistory.org/resource/i85097,Engel van den Velden,has type,1
http://geovistory.org/resource/i85097,Engel van den Velden,has label,1
http://geovistory.org/resource/i85097,Engel van den Velden,had as participant,1
http://geovistory.org/resource/i85096,Cornelis Prijs,has type,1
http://geovistory.org/resource/i85096,Cornelis Prijs,has label,1
http://geovistory.org/resource/i85096,Cornelis Prijs,had as participant,1
http://geovistory.org/resource/i85095,Jan Swart,has type,1
http://geovistory.org/resource/i85095,Jan Swart,has label,1
http://geovistory.org/resource/i85095,Jan Swart,had as participant,1
http://geovistory.org/resource/i85094,Abraham Kooijman,has type,1
http://geovistory.org/resource/i85094,Abraham Kooijman,has label,1
http://geovistory.org/resource/i85094,Abraham Kooijman,had as participant,1
http://geovistory.org/resource/i85093,Daniel Been,has type,1
http://geovistory.org/resource/i85101,Gerrit Sijbrants Alverteert,has label,1
http://geovistory.org/resource/i85101,Gerrit Sijbrants Alverteert,has type,1
http://geovistory.org/resource/i85102,Thenis Post,had as participant,1
http://geovistory.org/resource/i85106,Christiaen Hendriks,had as participant,1
http://geovistory.org/resource/i85109,Gerrit de Citter,has label,1
http://geovistory.org/resource/i85109,Gerrit de Citter,had as participant,1
http://geovistory.org/resource/i85108,Thomas Janszen Beijs,has type,1
http://geovistory.org/resource/i85108,Thomas Janszen Beijs,has label,1
http://geovistory.org/resource/i85108,Thomas Janszen Beijs,had as participant,1
http://geovistory.org/resource/i85107,Sander Jacobsz,has type,1
http://geovistory.org/resource/i85107,Sander Jacobsz,has label,1
http://geovistory.org/resource/i85107,Sander Jacobsz,had as participant,1
http://geovistory.org/resource/i85106,Christiaen Hendriks,has type,1
http://geovistory.org/resource/i85106,Christiaen Hendriks,has label,1
http://geovistory.org/resource/i85105,Jan van Cats,has type,1
http://geovistory.org/resource/i85102,Thenis Post,has label,1
http://geovistory.org/resource/i85105,Jan van Cats,has label,1
http://geovistory.org/resource/i85105,Jan van Cats,has appellation for language,1
http://geovistory.org/resource/i85105,Jan van Cats,had as participant,1
http://geovistory.org/resource/i85104,Jan Pieterse Corthals,has type,1
http://geovistory.org/resource/i85104,Jan Pieterse Corthals,has label,1
http://geovistory.org/resource/i85104,Jan Pieterse Corthals,had as participant,1
http://geovistory.org/resource/i85103,Pieter van Ecke,has type,1
http://geovistory.org/resource/i85103,Pieter van Ecke,has label,1
http://geovistory.org/resource/i85103,Pieter van Ecke,had as participant,1
http://geovistory.org/resource/i85102,Thenis Post,has type,1
http://geovistory.org/resource/i85093,Daniel Been,has label,1
http://geovistory.org/resource/i85092,Jan Meuleman,has type,1
http://geovistory.org/resource/i85110,Willem de Hond,had as participant,1
http://geovistory.org/resource/i85092,Jan Meuleman,has label,1
http://geovistory.org/resource/i85083,Jan Coops,has label,1
http://geovistory.org/resource/i85083,Jan Coops,had as participant,1
http://geovistory.org/resource/i85082,Crijn Crijnse,has type,1
http://geovistory.org/resource/i85082,Crijn Crijnse,has label,1
http://geovistory.org/resource/i85082,Crijn Crijnse,had as participant,1
http://geovistory.org/resource/i85081,Cornelis Jacobsen,has type,1
http://geovistory.org/resource/i85081,Cornelis Jacobsen,has label,1
http://geovistory.org/resource/i85081,Cornelis Jacobsen,had as participant,1
http://geovistory.org/resource/i85080,Tobias Bollon,has type,1
http://geovistory.org/resource/i85080,Tobias Bollon,has label,1
http://geovistory.org/resource/i85080,Tobias Bollon,had as participant,1
http://geovistory.org/resource/i85079,Jacob Caane,has type,1
http://geovistory.org/resource/i85079,Jacob Caane,has label,1
http://geovistory.org/resource/i85079,Jacob Caane,had as participant,1
http://geovistory.org/resource/i85078,Jonas Barentse,has type,1
http://geovistory.org/resource/i85078,Jonas Barentse,has label,1
http://geovistory.org/resource/i85078,Jonas Barentse,had as participant,1
http://geovistory.org/resource/i85077,Claes Janse,has type,1
http://geovistory.org/resource/i85077,Claes Janse,has label,1
http://geovistory.org/resource/i85077,Claes Janse,had as participant,1
http://geovistory.org/resource/i85076,Adriaen van Deelen,has type,1
http://geovistory.org/resource/i85076,Adriaen van Deelen,has label,1
http://geovistory.org/resource/i85076,Adriaen van Deelen,had as participant,1
http://geovistory.org/resource/i85083,Jan Coops,has type,1
http://geovistory.org/resource/i85084,Meerte Jacobz. Steen,had as participant,1
http://geovistory.org/resource/i85084,Meerte Jacobz. Steen,has label,1
http://geovistory.org/resource/i85088,Dingeman Aerentse,has type,1
http://geovistory.org/resource/i85092,Jan Meuleman,had as participant,1
http://geovistory.org/resource/i85091,Iman Noordhoeck,has type,1
http://geovistory.org/resource/i85091,Iman Noordhoeck,has label,1
http://geovistory.org/resource/i85091,Iman Noordhoeck,had as participant,1
http://geovistory.org/resource/i85090,Jacob Jacobse,has type,1
http://geovistory.org/resource/i85090,Jacob Jacobse,has label,1
http://geovistory.org/resource/i85090,Jacob Jacobse,had as participant,1
http://geovistory.org/resource/i85089,Jan Stuart,has type,1
http://geovistory.org/resource/i85089,Jan Stuart,has label,1
http://geovistory.org/resource/i85089,Jan Stuart,had as participant,1
http://geovistory.org/resource/i85088,Dingeman Aerentse,has label,1
http://geovistory.org/resource/i85084,Meerte Jacobz. Steen,has type,1
http://geovistory.org/resource/i85088,Dingeman Aerentse,had as participant,1
http://geovistory.org/resource/i85087,Jan Robbertse,has type,1
http://geovistory.org/resource/i85087,Jan Robbertse,has label,1
http://geovistory.org/resource/i85087,Jan Robbertse,had as participant,1
http://geovistory.org/resource/i85086,Pieter Clinke,has type,1
http://geovistory.org/resource/i85086,Pieter Clinke,has label,1
http://geovistory.org/resource/i85086,Pieter Clinke,had as participant,1
http://geovistory.org/resource/i85085,Meerten Jansen Tool,has type,1
http://geovistory.org/resource/i85085,Meerten Jansen Tool,has label,1
http://geovistory.org/resource/i85085,Meerten Jansen Tool,had as participant,1
http://geovistory.org/resource/i85109,Gerrit de Citter,has type,1
http://geovistory.org/resource/i85110,Willem de Hond,has label,1
http://geovistory.org/resource/i85002,Pieter Crijsse,has type,1
http://geovistory.org/resource/i85127,Cornelis Boone,has appellation for language,1
http://geovistory.org/resource/i85135,Christiaan Hoorn,had as participant,1
http://geovistory.org/resource/i85134,Jan Hijmissen Donker,has type,1
http://geovistory.org/resource/i85134,Jan Hijmissen Donker,has label,1
http://geovistory.org/resource/i85134,Jan Hijmissen Donker,had as participant,1
http://geovistory.org/resource/i85133,Maximiliaan van Rooij,has type,1
http://geovistory.org/resource/i85133,Maximiliaan van Rooij,has label,1
http://geovistory.org/resource/i85133,Maximiliaan van Rooij,had as participant,1
http://geovistory.org/resource/i85132,Cornelis Albertsz,has type,1
http://geovistory.org/resource/i85132,Cornelis Albertsz,has label,1
http://geovistory.org/resource/i85132,Cornelis Albertsz,had as participant,1
http://geovistory.org/resource/i85131,Jan de Ruijter,has type,1
http://geovistory.org/resource/i85131,Jan de Ruijter,has label,1
http://geovistory.org/resource/i85131,Jan de Ruijter,had as participant,1
http://geovistory.org/resource/i85130,Claes Jansz,has type,1
http://geovistory.org/resource/i85130,Claes Jansz,has label,1
http://geovistory.org/resource/i85130,Claes Jansz,had as participant,1
http://geovistory.org/resource/i85129,Cent van Dongen,has type,1
http://geovistory.org/resource/i85129,Cent van Dongen,has label,1
http://geovistory.org/resource/i85129,Cent van Dongen,had as participant,1
http://geovistory.org/resource/i85128,Claas Ketels,has type,1
http://geovistory.org/resource/i85128,Claas Ketels,has label,1
http://geovistory.org/resource/i85128,Claas Ketels,had as participant,1
http://geovistory.org/resource/i85127,Cornelis Boone,has type,1
http://geovistory.org/resource/i85135,Christiaan Hoorn,has appellation for language,1
http://geovistory.org/resource/i85135,Christiaan Hoorn,has label,1
http://geovistory.org/resource/i85135,Christiaan Hoorn,has type,1
http://geovistory.org/resource/i85139,Dominicus Sas,has label,1
http://geovistory.org/resource/i85142,Pieter Elsenboom,has type,1
http://geovistory.org/resource/i85142,Pieter Elsenboom,has label,1
http://geovistory.org/resource/i85142,Pieter Elsenboom,had as participant,1
http://geovistory.org/resource/i85141,Merten Tama,has type,1
http://geovistory.org/resource/i85141,Merten Tama,has label,1
http://geovistory.org/resource/i85141,Merten Tama,had as participant,1
http://geovistory.org/resource/i85140,Pieter Cnoop,has type,1
http://geovistory.org/resource/i85140,Pieter Cnoop,has label,1
