s,sl,pl,0
http://geovistory.org/resource/i179473,Vliegende Draak,had carried out,1
http://geovistory.org/resource/i179472,Vlieg,has type,1
http://geovistory.org/resource/i179472,Vlieg,has label,1
http://geovistory.org/resource/i179640,Wieringen,has appellation for language,1
http://geovistory.org/resource/i179477,Vlieland,had carried out,1
http://geovistory.org/resource/i179638,Wezeltje,has label,1
http://geovistory.org/resource/i179477,Vlieland,has appellation for language,1
http://geovistory.org/resource/i179481,Vlissingen,has type,1
http://geovistory.org/resource/i179481,Vlissingen,has label,1
http://geovistory.org/resource/i179481,Vlissingen,has appellation for language,1
http://geovistory.org/resource/i179638,Wezeltje,has type,1
http://geovistory.org/resource/i179480,Vlissingen,has type,1
http://geovistory.org/resource/i179480,Vlissingen,has label,1
http://geovistory.org/resource/i179480,Vlissingen,has appellation for language,1
http://geovistory.org/resource/i179639,Wickenburg,has appellation for language,1
http://geovistory.org/resource/i179479,Vlijt,has type,1
http://geovistory.org/resource/i179479,Vlijt,has label,1
http://geovistory.org/resource/i179479,Vlijt,has appellation for language,1
http://geovistory.org/resource/i179639,Wickenburg,has label,1
http://geovistory.org/resource/i179478,Vlietlust,has type,1
http://geovistory.org/resource/i179478,Vlietlust,has label,1
http://geovistory.org/resource/i179478,Vlietlust,has appellation for language,1
http://geovistory.org/resource/i179639,Wickenburg,has type,1
http://geovistory.org/resource/i179477,Vlieland,has type,1
http://geovistory.org/resource/i179477,Vlieland,has label,1
http://geovistory.org/resource/i179640,Wieringen,had carried out,1
http://geovistory.org/resource/i179492,Voorberg,has label,1
http://geovistory.org/resource/i179492,Voorberg,has type,1
http://geovistory.org/resource/i179634,Westkapelle,has type,1
http://geovistory.org/resource/i179507,Vosmaar,has appellation for language,1
http://geovistory.org/resource/i179506,Vosje,has type,1
http://geovistory.org/resource/i179506,Vosje,has label,1
http://geovistory.org/resource/i179629,Westfriesland,has label,1
http://geovistory.org/resource/i179506,Vosje,has appellation for language,1
http://geovistory.org/resource/i179506,Vosje,had carried out,1
http://geovistory.org/resource/i179505,Vos,has type,1
http://geovistory.org/resource/i179505,Vos,has label,1
http://geovistory.org/resource/i179505,Vos,has appellation for language,1
http://geovistory.org/resource/i179505,Vos,had carried out,1
http://geovistory.org/resource/i179504,Voorzichtigheid,has type,1
http://geovistory.org/resource/i179504,Voorzichtigheid,has label,1
http://geovistory.org/resource/i179504,Voorzichtigheid,has appellation for language,1
http://geovistory.org/resource/i179629,Westfriesland,has type,1
http://geovistory.org/resource/i179630,Westhoven,has appellation for language,1
http://geovistory.org/resource/i179503,Voorzichtigheid,has type,1
http://geovistory.org/resource/i179503,Voorzichtigheid,has label,1
http://geovistory.org/resource/i179503,Voorzichtigheid,has appellation for language,1
http://geovistory.org/resource/i179630,Westhoven,has label,1
http://geovistory.org/resource/i179630,Westhoven,has type,1
http://geovistory.org/resource/i179629,Westfriesland,has appellation for language,1
http://geovistory.org/resource/i179507,Vosmaar,has label,1
http://geovistory.org/resource/i179634,Westkapelle,has label,1
http://geovistory.org/resource/i179507,Vosmaar,has type,1
http://geovistory.org/resource/i179512,Vrede,has appellation for language,1
http://geovistory.org/resource/i179627,Westfriesland,has label,1
http://geovistory.org/resource/i179511,Vrede,has type,1
http://geovistory.org/resource/i179511,Vrede,has label,1
http://geovistory.org/resource/i179511,Vrede,has appellation for language,1
http://geovistory.org/resource/i179627,Westfriesland,has type,1
http://geovistory.org/resource/i179628,Westfriesland,has appellation for language,1
http://geovistory.org/resource/i179510,Vrede,has type,1
http://geovistory.org/resource/i179510,Vrede,has label,1
http://geovistory.org/resource/i179510,Vrede,has appellation for language,1
http://geovistory.org/resource/i179628,Westfriesland,has label,1
http://geovistory.org/resource/i179509,Vossenbos,has type,1
http://geovistory.org/resource/i179509,Vossenbos,has label,1
http://geovistory.org/resource/i179509,Vossenbos,has appellation for language,1
http://geovistory.org/resource/i179509,Vossenbos,had carried out,1
http://geovistory.org/resource/i179508,Vosmaar,has type,1
http://geovistory.org/resource/i179508,Vosmaar,has label,1
http://geovistory.org/resource/i179508,Vosmaar,has appellation for language,1
http://geovistory.org/resource/i179628,Westfriesland,has type,1
http://geovistory.org/resource/i179502,Voorschoten,has type,1
http://geovistory.org/resource/i179502,Voorschoten,has label,1
http://geovistory.org/resource/i179502,Voorschoten,has appellation for language,1
http://geovistory.org/resource/i179631,Westhoven,has appellation for language,1
http://geovistory.org/resource/i179497,Voorland,has appellation for language,1
http://geovistory.org/resource/i179633,Westkapelle,has appellation for language,1
http://geovistory.org/resource/i179496,Voorhout,has type,1
http://geovistory.org/resource/i179496,Voorhout,has label,1
http://geovistory.org/resource/i179496,Voorhout,has appellation for language,1
http://geovistory.org/resource/i179633,Westkapelle,has label,1
http://geovistory.org/resource/i179496,Voorhout,had carried out,1
http://geovistory.org/resource/i179495,Voorduin,has type,1
http://geovistory.org/resource/i179495,Voorduin,has label,1
http://geovistory.org/resource/i179633,Westkapelle,has type,1
http://geovistory.org/resource/i179495,Voorduin,has appellation for language,1
http://geovistory.org/resource/i179494,Voorburg,has type,1
http://geovistory.org/resource/i179634,Westkapelle,has appellation for language,1
http://geovistory.org/resource/i179494,Voorburg,has label,1
http://geovistory.org/resource/i179494,Voorburg,has appellation for language,1
http://geovistory.org/resource/i179494,Voorburg,had carried out,1
http://geovistory.org/resource/i179493,Voorburg,has type,1
http://geovistory.org/resource/i179493,Voorburg,has label,1
http://geovistory.org/resource/i179493,Voorburg,has appellation for language,1
http://geovistory.org/resource/i179497,Voorland,has label,1
http://geovistory.org/resource/i179497,Voorland,has type,1
http://geovistory.org/resource/i179632,Westkapelle,has type,1
http://geovistory.org/resource/i179632,Westkapelle,had carried out,1
http://geovistory.org/resource/i179501,Voorschoten,has type,1
http://geovistory.org/resource/i179501,Voorschoten,has label,1
http://geovistory.org/resource/i179501,Voorschoten,has appellation for language,1
http://geovistory.org/resource/i179631,Westhoven,has label,1
http://geovistory.org/resource/i179631,Westhoven,has type,1
http://geovistory.org/resource/i179500,Voorpoort,has type,1
http://geovistory.org/resource/i179500,Voorpoort,has label,1
http://geovistory.org/resource/i179500,Voorpoort,has appellation for language,1
http://geovistory.org/resource/i179500,Voorpoort,had carried out,1
http://geovistory.org/resource/i179498,Voorland,has appellation for language,1
http://geovistory.org/resource/i179499,Voorn,has type,1
http://geovistory.org/resource/i179499,Voorn,has label,1
http://geovistory.org/resource/i179632,Westkapelle,has appellation for language,1
http://geovistory.org/resource/i179499,Voorn,has appellation for language,1
http://geovistory.org/resource/i179499,Voorn,had carried out,1
http://geovistory.org/resource/i179498,Voorland,has type,1
http://geovistory.org/resource/i179632,Westkapelle,has label,1
http://geovistory.org/resource/i179498,Voorland,has label,1
http://geovistory.org/resource/i179472,Vlieg,has appellation for language,1
http://geovistory.org/resource/i179471,Vleermuis (Gulden),has type,1
http://geovistory.org/resource/i179512,Vrede,has type,1
http://geovistory.org/resource/i179447,Velserhoofd,has appellation for language,1
http://geovistory.org/resource/i179446,Velserbeek,has type,1
http://geovistory.org/resource/i179446,Velserbeek,has label,1
http://geovistory.org/resource/i179446,Velserbeek,has appellation for language,1
http://geovistory.org/resource/i179446,Velserbeek,had carried out,1
http://geovistory.org/resource/i179445,Velsen,has type,1
http://geovistory.org/resource/i179445,Velsen,has label,1
http://geovistory.org/resource/i179650,Willemstad En Boetselaar,has appellation for language,1
http://geovistory.org/resource/i179445,Velsen,has appellation for language,1
http://geovistory.org/resource/i179650,Willemstad En Boetselaar,has label,1
http://geovistory.org/resource/i179444,Velsen,has type,1
http://geovistory.org/resource/i179444,Velsen,has label,1
http://geovistory.org/resource/i179444,Velsen,has appellation for language,1
http://geovistory.org/resource/i179443,Velsen,has type,1
http://geovistory.org/resource/i179443,Velsen,has label,1
http://geovistory.org/resource/i179443,Velsen,has appellation for language,1
http://geovistory.org/resource/i179443,Velsen,had carried out,1
http://geovistory.org/resource/i179650,Willemstad En Boetselaar,has type,1
http://geovistory.org/resource/i179442,Veldhoen,has type,1
http://geovistory.org/resource/i179442,Veldhoen,has label,1
http://geovistory.org/resource/i179447,Velserhoofd,had carried out,1
http://geovistory.org/resource/i179447,Velserhoofd,has label,1
http://geovistory.org/resource/i179441,Veldhoen,has type,1
http://geovistory.org/resource/i179447,Velserhoofd,has type,1
http://geovistory.org/resource/i179451,Venhuizen,has label,1
http://geovistory.org/resource/i179451,Venhuizen,has appellation for language,1
http://geovistory.org/resource/i179648,Willem En Jan,has appellation for language,1
http://geovistory.org/resource/i179648,Willem En Jan,has label,1
http://geovistory.org/resource/i179450,Venenburg,has type,1
http://geovistory.org/resource/i179450,Venenburg,has label,1
http://geovistory.org/resource/i179450,Venenburg,has appellation for language,1
http://geovistory.org/resource/i179648,Willem En Jan,has type,1
http://geovistory.org/resource/i179449,Venenburg,has type,1
http://geovistory.org/resource/i179449,Venenburg,has label,1
http://geovistory.org/resource/i179649,Willem Frederik,has appellation for language,1
http://geovistory.org/resource/i179449,Venenburg,has appellation for language,1
http://geovistory.org/resource/i179649,Willem Frederik,has label,1
http://geovistory.org/resource/i179448,Veluwe,has type,1
http://geovistory.org/resource/i179649,Willem Frederik,has type,1
http://geovistory.org/resource/i179448,Veluwe,has label,1
http://geovistory.org/resource/i179448,Veluwe,has appellation for language,1
http://geovistory.org/resource/i179448,Veluwe,had carried out,1
http://geovistory.org/resource/i179650,Willemstad En Boetselaar,had carried out,1
http://geovistory.org/resource/i179442,Veldhoen,has appellation for language,1
http://geovistory.org/resource/i179441,Veldhoen,has label,1
http://geovistory.org/resource/i179641,Wijdenes,had carried out,1
http://geovistory.org/resource/i179436,Vecht,has label,1
http://geovistory.org/resource/i179435,Vasco Da Gama,has type,1
http://geovistory.org/resource/i179435,Vasco Da Gama,has label,1
http://geovistory.org/resource/i179435,Vasco Da Gama,has appellation for language,1
http://geovistory.org/resource/i179652,Wimmenum,has appellation for language,1
http://geovistory.org/resource/i179434,Van Alsem,has type,1
http://geovistory.org/resource/i179652,Wimmenum,has label,1
http://geovistory.org/resource/i179434,Van Alsem,has label,1
http://geovistory.org/resource/i179434,Van Alsem,has appellation for language,1
http://geovistory.org/resource/i179652,Wimmenum,has type,1
http://geovistory.org/resource/i179653,Wimmenum,had carried out,1
http://geovistory.org/resource/i179433,Valkenisse,has type,1
http://geovistory.org/resource/i179433,Valkenisse,has label,1
http://geovistory.org/resource/i179433,Valkenisse,has appellation for language,1
http://geovistory.org/resource/i179653,Wimmenum,has appellation for language,1
http://geovistory.org/resource/i179653,Wimmenum,has label,1
http://geovistory.org/resource/i179432,Valkenburg,has type,1
http://geovistory.org/resource/i179432,Valkenburg,has label,1
http://geovistory.org/resource/i179653,Wimmenum,has type,1
http://geovistory.org/resource/i179432,Valkenburg,has appellation for language,1
http://geovistory.org/resource/i179436,Vecht,has appellation for language,1
http://geovistory.org/resource/i179436,Vecht,has type,1
http://geovistory.org/resource/i179441,Veldhoen,has appellation for language,1
http://geovistory.org/resource/i179437,Veenhuizen,had carried out,1
http://geovistory.org/resource/i179651,Wiltenburg,had carried out,1
http://geovistory.org/resource/i179441,Veldhoen,had carried out,1
http://geovistory.org/resource/i179440,Veere,has type,1
http://geovistory.org/resource/i179440,Veere,has label,1
http://geovistory.org/resource/i179651,Wiltenburg,has appellation for language,1
http://geovistory.org/resource/i179440,Veere,has appellation for language,1
